Title,EmploymentType,Location,ClosingDate,Agency,Link,DateFirstRetrieved
Mitigation Specialist - Chesterfield,Full-Time (Salaried),Chesterfield,2023-02-28T23:55:00Z,Indigent Defense Commission,https://www.jobs.virginia.gov/jobs/mitigation-specialist-chesterfield-chester-virginia-united-states,2023-02-26
Office Manager (Administrative) - Chesterfield,Full-Time (Salaried),Chesterfield,2023-02-28T23:55:00Z,Indigent Defense Commission,https://www.jobs.virginia.gov/jobs/office-manager-administrative-chesterfield-chester-virginia-united-states,2023-02-26
Highway Maintenance Worker,Full-Time (Salaried),Bristol,NA,VA Dept of Transportation,https://www.jobs.virginia.gov/jobs/highway-maintenance-worker-bristol-virginia-united-states-3fb02579-33c4-4835-a0a6-2e35c97a5c93,2023-02-26
Highway Maintenance Worker,Full-Time (Salaried),"Bland
  Bristol
  Wythe",NA,VA Dept of Transportation,https://www.jobs.virginia.gov/jobs/highway-maintenance-worker-bristol-virginia-united-states-bland-wythe,2023-02-26
Highway Maintenance Worker,Full-Time (Salaried),"Bristol
  Wise, Virginia",NA,VA Dept of Transportation,https://www.jobs.virginia.gov/jobs/highway-maintenance-worker-bristol-virginia-united-states-wise-virginia,2023-02-26
Highway Maintenance Worker,Full-Time (Salaried),,NA,VA Dept of Transportation,https://www.jobs.virginia.gov/jobs/highway-maintenance-worker-bristol-virginia-united-states,2023-02-26
Driving Instructor - #WWRW0316,Full-Time (Salaried),Augusta County,NA,Dept for Aging & Rehab Svcs,https://www.jobs.virginia.gov/jobs/driving-instructor-wwrw0316-fishersville-virginia-united-states,2023-02-26
District Mental Health Clinician (District #40 Fincastle P&P),Full-Time (Salaried),Botetourt County,NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/district-mental-health-clinician-district-40-fincastle-p-p-fincastle-virginia-united-states,2023-02-26
Corrections Officer,Full-Time (Salaried),"Richmond County
  Spotsylvania
  Stafford
  Westmoreland

            Richmond County
  Spotsylvania
  Stafford",NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/corrections-officer-haynesville-virginia-united-states,2023-02-26
Mathematics Instructor,Full-Time (Salaried),Virginia Beach,2023-02-28T23:55:00Z,Department of Military Affairs,https://www.jobs.virginia.gov/jobs/mathematics-instructor-va-beach-virginia-united-states,2023-02-26
Forest Technician-New River District,Full-Time (Salaried),Wythe,2023-03-03T23:55:00Z,Department of Forestry,https://www.jobs.virginia.gov/jobs/forest-technician-new-river-district-charlottesville-virginia-united-states-138e75d1-3181-4fdd-8668-7614fcc472b0,2023-02-26
Chief Ranger - Visitor Experience - Shenandoah River State Park,Full-Time (Salaried),Warren,2023-02-27T23:55:00Z,Dept Conservation & Recreation,https://www.jobs.virginia.gov/jobs/chief-ranger-visitor-experience-shenandoah-river-state-park-bentonville-virginia-united-states,2023-02-26
Registered Nurse,Full-Time (Salaried),Sussex,NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/registered-nurse-waverly-virginia-united-states,2023-02-26
Direct Service Associate I (Health Services-Medical Housekeeping),Full-Time (Salaried),Sussex,NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/direct-service-associate-i-health-services-medical-housekeeping-waverly-virginia-united-states,2023-02-26
Maintenance Operator - (Franklin Residency),Full-Time (Salaried),"Franklin
  Isle Of Wight
  Southampton
  Sussex

            Franklin
  Isle Of Wight
  Southampton",2023-02-26T23:55:00Z,VA Dept of Transportation,https://www.jobs.virginia.gov/jobs/maintenance-operator-franklin-residency-capron-virginia-united-states,2023-02-26
"Vocational Rehabilitation Counselor / Trainee (RCD) - ($2,500 Sign-On Bonus)",Full-Time (Salaried),"Roanoke County
  Washington",NA,Dept for Aging & Rehab Svcs,https://www.jobs.virginia.gov/jobs/vocational-rehabilitation-counselor-trainee-rcd-2-500-sign-on-bonus-henrico-virginia-united-states,2023-02-26
Deputy Clerk - Prince William,Full-Time (Salaried),Prince William,NA,Supreme Court,https://www.jobs.virginia.gov/jobs/deputy-clerk-prince-william-manassas-virginia-united-states,2023-02-26
Vietnamese Language Court Interpreter - Prince William,Full-Time (Salaried),Prince William,NA,Supreme Court,https://www.jobs.virginia.gov/jobs/vietnamese-language-court-interpreter-prince-william-richmond-virginia-united-states,2023-02-26
Dental Hygienist,Full-Time (Salaried),Nottoway,NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/dental-hygienist-burkeville-virginia-united-states,2023-02-26
Registered Nurse,Full-Time (Salaried),Nottoway,NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/registered-nurse-burkeville-virginia-united-states-94062040-e219-4535-bb25-985dbc05f81f,2023-02-26
Licensed Practical Nurse,Full-Time (Salaried),Nottoway,NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/licensed-practical-nurse-burkeville-virginia-united-states-d62d1ff5-d1b3-4f30-a53e-04a723c0ddc4,2023-02-26
Human Resources Officer,Full-Time (Salaried),Nottoway,NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/human-resources-officer-burkeville-virginia-united-states,2023-02-26
Mental Health Clinician I,Full-Time (Salaried),Nottoway,NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/mental-health-clinician-i-burkeville-virginia-united-states,2023-02-26
Corrections Officer: St. Brides Correctional Center,Full-Time (Salaried),Chesapeake,NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/corrections-officer-chesapeake-virginia-united-states,2023-02-26
Deputy Clerk - King William,Full-Time (Salaried),King William,NA,Supreme Court,https://www.jobs.virginia.gov/jobs/deputy-clerk-king-william-aylett-virginia-united-states,2023-02-26
Forest Technician-New River District,Full-Time (Salaried),Henry,2023-03-03T23:55:00Z,Department of Forestry,https://www.jobs.virginia.gov/jobs/forest-technician-new-river-district-charlottesville-virginia-united-states,2023-02-26
Attorney - Assistant Public Defender I/II - Southwest Virginia Offices,Full-Time (Salaried),"Bedford County
  Danville
  Halifax
  Martinsville
  Pulaski
  Roanoke

            Bedford County
  Danville
  Halifax",2023-02-27T23:55:00Z,Indigent Defense Commission,https://www.jobs.virginia.gov/jobs/attorney-assistant-public-defender-i-ii-southwest-virginia-offices-martinsville-virginia-united-states,2023-02-26
Dentist,Full-Time (Salaried),Greensville,NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/dentist-jarratt-virginia-united-states,2023-02-26
Attorney - Assistant Public Defender I - Bedford,Full-Time (Salaried),Bedford County,2023-03-07T23:55:00Z,Indigent Defense Commission,https://www.jobs.virginia.gov/jobs/attorney-assistant-public-defender-i-bedford-bedford-virginia-united-states,2023-02-26
Spanish Language Court Interpreter - Prince William,Full-Time (Salaried),Fairfax,NA,Supreme Court,https://www.jobs.virginia.gov/jobs/spanish-language-court-interpreter-fairfax-fairfax-virginia-united-states,2023-02-26
Attorney - Assistant Public Defender I/II - Roanoke,Full-Time (Salaried),Roanoke,2023-03-08T23:55:00Z,Indigent Defense Commission,https://www.jobs.virginia.gov/jobs/attorney-assistant-public-defender-i-ii-roanoke-roanoke-virginia-united-states,2023-02-26
Public Health Nurse,Full-Time (Salaried),Montgomery County,NA,Department of Health,https://www.jobs.virginia.gov/jobs/public-health-nurse-christiansburg-virginia-united-states,2023-02-26
Attorney - Assistant Public Defender I - Suffolk,Full-Time (Salaried),Suffolk,2023-02-27T23:55:00Z,Indigent Defense Commission,https://www.jobs.virginia.gov/jobs/attorney-assistant-public-defender-i-suffolk-suffolk-virginia-united-states,2023-02-26
Dental Hygienist,Full-Time (Salaried),"Wise, Virginia",2023-02-26T23:55:00Z,Department of Health,https://www.jobs.virginia.gov/jobs/dental-hygienist-wise-virginia-united-states,2023-02-26
Attorney - Assistant Public Defender I/II - Pulaski,Full-Time (Salaried),Pulaski,2023-02-28T23:55:00Z,Indigent Defense Commission,https://www.jobs.virginia.gov/jobs/attorney-assistant-public-defender-i-ii-pulaski-pulaski-virginia-united-states,2023-02-26
Poultry Grader - Night Shift,Full-Time (Salaried),Danville,2023-02-27T23:55:00Z,Agriculture & Consumer Svcs,https://www.jobs.virginia.gov/jobs/poultry-grader-night-shift-danville-virginia-united-states,2023-02-26
Group Violence Intervention (GVI) Coordinator. Programs/Major Crimes &Emerging Threats Section- Southwest Virginia (OAG00663),Full-Time (Salaried),Roanoke,NA,Attorney General & Dept of Law,https://www.jobs.virginia.gov/jobs/group-violence-intervention-gvi-coordinator-programs-major-crimes-emerging-threats-section-southwest-virginia-oag00663-roanoke-virginia-united-states,2023-02-26
Group Violence Intervention (GVI) Coordinator. Programs/Major Crimes &Emerging Threats Section- Hampton Roads (OAG00662),Full-Time (Salaried),Hampton,NA,Attorney General & Dept of Law,https://www.jobs.virginia.gov/jobs/group-violence-intervention-gvi-coordinator-programs-major-crimes-emerging-threats-section-hampton-roads-oag00662-suffolk-virginia-united-states,2023-02-26
Senior Investment Analyst,Full-Time (Salaried),Chesterfield,2023-03-10T23:55:00Z,Virginia College Savings Plan,https://www.jobs.virginia.gov/jobs/senior-investment-analyst-north-chesterfield-virginia-united-states-65297899-d05e-4c5b-aff4-f3ce636aace6,2023-02-26
Engineer Structure and Bridge,Full-Time (Salaried),Staunton,NA,VA Dept of Transportation,https://www.jobs.virginia.gov/jobs/engineer-structure-and-bridge-staunton-virginia-united-states,2023-02-26
CSU Director,Full-Time (Salaried),Charlottesville,NA,Department of Juvenile Justice,https://www.jobs.virginia.gov/jobs/csu-director-charlottesville-virginia-united-states,2023-02-26
Attorney - Assistant Public Defender I/II - Tidewater Virginia Offices,Full-Time (Salaried),"Chesapeake
  Franklin
  Hampton
  Newport News
  Portsmouth
  Suffolk

            Chesapeake
  Franklin
  Hampton",2023-02-27T23:55:00Z,Indigent Defense Commission,https://www.jobs.virginia.gov/jobs/attorney-assistant-public-defender-i-ii-tidewater-virginia-offices-portsmouth-virginia-united-states,2023-02-26
Campus Life Associate Recreation Therapist - #WWRW0084,Full-Time (Salaried),Augusta County,NA,Dept for Aging & Rehab Svcs,https://www.jobs.virginia.gov/jobs/campus-life-associate-recreation-therapist-wwrw0084-fishersville-virginia-united-states,2023-02-26
Maintenance Operator,Full-Time (Salaried),Rockbridge County,NA,VA Dept of Transportation,https://www.jobs.virginia.gov/jobs/maintenance-operator-fairfield-virginia-united-states,2023-02-26
Bridge Maintenance Operator,Full-Time (Salaried),Augusta County,NA,VA Dept of Transportation,https://www.jobs.virginia.gov/jobs/bridge-maintenance-operator-verona-united-states,2023-02-26
Maintenance Operator (Stephens City),Full-Time (Salaried),Fredericksburg,NA,VA Dept of Transportation,https://www.jobs.virginia.gov/jobs/maintenance-operator-stephens-city-stephens-city-virginia-united-states-1c19b123-fe21-4aa7-b813-227982c161ec,2023-02-26
Maintenance Operator,Full-Time (Salaried),"Augusta County
  Staunton",NA,VA Dept of Transportation,https://www.jobs.virginia.gov/jobs/maintenance-operator-fishersville-virginia-united-states,2023-02-26
Contract Closeout Specialist CMS /Chester - BVIIS099,Full-Time (Salaried),Chesterfield,NA,Dept for Blind/Vision Impaired,https://www.jobs.virginia.gov/jobs/contract-closeout-specialist-cms-chester-bviis099-richmond-virginia-united-states,2023-02-26
Placement Counselor - #ARS00475,Full-Time (Salaried),Petersburg,NA,Dept for Aging & Rehab Svcs,https://www.jobs.virginia.gov/jobs/placement-counselor-ars00475-henrico-virginia-united-states,2023-02-26
Police Officer,Full-Time (Salaried),Augusta County,NA,Dept for Aging & Rehab Svcs,https://www.jobs.virginia.gov/jobs/police-officer-fishersville-virginia-united-states,2023-02-26
Attorney - Assistant Public Defender I/II - Central Virginia Offices,Full-Time (Salaried),Lynchburg,2023-02-27T23:55:00Z,Indigent Defense Commission,https://www.jobs.virginia.gov/jobs/attorney-assistant-public-defender-i-ii-central-virginia-offices-lynchburg-virginia-united-states,2023-02-26
Deputy Clerk - Fairfax County - Court Operations,Full-Time (Salaried),Fairfax County,NA,Supreme Court,https://www.jobs.virginia.gov/jobs/deputy-clerk-fairfax-county-court-operations-fairfax-virginia-united-states,2023-02-26
Deputy Clerk - Fairfax County,Full-Time (Salaried),Fairfax County,NA,Supreme Court,https://www.jobs.virginia.gov/jobs/deputy-clerk-fairfax-county-fairfax-virginia-united-states,2023-02-26
Human Resources Officer,Full-Time (Salaried),Tazewell,NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/human-resources-officer-pocahontas-virginia-united-states,2023-02-26
Certification and Training Assistant,Full-Time (Salaried),Henrico,2023-02-27T23:55:00Z,Indigent Defense Commission,https://www.jobs.virginia.gov/jobs/certification-and-training-assistant-richmond-virginia-united-states,2023-02-26
Production Supervisor - #IT006,Full-Time (Salaried),Charlottesville,NA,Dept for Blind/Vision Impaired,https://www.jobs.virginia.gov/jobs/production-supervisor-it006-richmond-virginia-united-states,2023-02-26
Senior Trial Attorney - Danville,Full-Time (Salaried),Danville,2023-02-27T23:55:00Z,Indigent Defense Commission,https://www.jobs.virginia.gov/jobs/senior-trial-attorney-danville-danville-virginia-united-states,2023-02-26
Deputy Clerk - Loudoun,Full-Time (Salaried),Loudoun County,NA,Supreme Court,https://www.jobs.virginia.gov/jobs/deputy-clerk-loudoun-leesburg-virginia-united-states,2023-02-26
Investigator - northern virginia,Full-Time (Salaried),"Alexandria
  Fairfax
  Fairfax County
  Falls Church
  Fredericksburg

            Alexandria
  Fairfax
  Fairfax County",NA,Virginia State Bar,https://www.jobs.virginia.gov/jobs/investigator-northern-virginia-richmond-virginia-united-states,2023-02-26
Spanish Language Court Interpreter - Prince William,Full-Time (Salaried),Fairfax,NA,Supreme Court,https://www.jobs.virginia.gov/jobs/spanish-language-court-interpreter-prince-william-richmond-virginia-united-states,2023-02-26
Commission Veterinarian,Full-Time (Salaried),Henrico,NA,Virginia Racing Commission,https://www.jobs.virginia.gov/jobs/commission-veterinarian-richmond-virginia-united-states,2023-02-26
Administrative Assistant,Full-Time (Salaried),Henrico,NA,Dept for Deaf & Hard-of-Hearng,https://www.jobs.virginia.gov/jobs/administrative-assistant-henrico-virginia-united-states,2023-02-26
Aging Programs Technical Specialist (Restricted) - #R1190,Full-Time (Salaried),Henrico,NA,Dept for Aging & Rehab Svcs,https://www.jobs.virginia.gov/jobs/aging-programs-technical-specialist-restricted-r1190-henrico-virginia-united-states,2023-02-26
RN Unit Manager,Full-Time (Salaried),Virginia Beach,NA,Dept of Veterans Services,https://www.jobs.virginia.gov/jobs/rn-unit-manager-virginia-beach-virginia-united-states,2023-02-26
Assistant Director of Nursing (ADON),Full-Time (Salaried),Virginia Beach,NA,Dept of Veterans Services,https://www.jobs.virginia.gov/jobs/assistant-director-of-nursing-adon-virginia-beach-virginia-united-states,2023-02-26
Dental Assistant,Full-Time (Salaried),Richmond County,NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/dental-assistant-haynesville-virginia-united-states,2023-02-26
Infection Control Preventionist,Full-Time (Salaried),Virginia Beach,NA,Dept of Veterans Services,https://www.jobs.virginia.gov/jobs/infection-control-preventionist-virginia-beach-virginia-united-states,2023-02-26
Mental Health Counselor - #WWRW0131,Full-Time (Salaried),Augusta County,NA,Dept for Aging & Rehab Svcs,https://www.jobs.virginia.gov/jobs/mental-health-counselor-wwrw0131-fishersville-virginia-united-states,2023-02-26
