Link,RequisitionID,PayBand,HiringRange,RecruitmentType,Location
https://www.jobs.virginia.gov/jobs/commission-veterinarian-richmond-virginia-united-states,493015,NA,"Up to $75,000",General Public - G,Virginia Racing Commission
https://www.jobs.virginia.gov/jobs/administrative-assistant-henrico-virginia-united-states,493797,NA,"Maximum Salary $29,772",General Public - G,Deaf & Hard of Hearing
https://www.jobs.virginia.gov/jobs/aging-programs-technical-specialist-restricted-r1190-henrico-virginia-united-states,495139,NA,"Maximum Salary $60,000",General Public - G,Aging & Rehab Svcs
https://www.jobs.virginia.gov/jobs/rn-unit-manager-virginia-beach-virginia-united-states,495120,NA,"$85,000 - $95,000",General Public - G,J&C VCC
https://www.jobs.virginia.gov/jobs/assistant-director-of-nursing-adon-virginia-beach-virginia-united-states,495118,NA,"$85,000 - $95,000",General Public - G,J&C VCC
https://www.jobs.virginia.gov/jobs/dental-assistant-haynesville-virginia-united-states,493631,NA,"$31,500 - $46,444",General Public - G,Haynesville Correctional Ctr
https://www.jobs.virginia.gov/jobs/infection-control-preventionist-virginia-beach-virginia-united-states,495097,NA,"$80,000 - $90,000",General Public - G,J&C VCC
https://www.jobs.virginia.gov/jobs/mental-health-counselor-wwrw0131-fishersville-virginia-united-states,494914,NA,Salary commensurate with experience,General Public - G,Wilson Wkfc Rehab Ctn
https://www.jobs.virginia.gov/jobs/vocational-rehabilitation-counselor-00541-henrico-virginia-united-states,494839,NA,"The minimum starting salary $49,613 commensurate with experience",General Public - G,Aging & Rehab Svcs
https://www.jobs.virginia.gov/jobs/deputy-chief-fisheries-management-fort-monroe-virginia-united-states,494801,NA,"$70,000-$90,000",General Public - G,main location
https://www.jobs.virginia.gov/jobs/human-resource-recruiting-specialist-virginia-beach-virginia-united-states,493557,NA,"$55,000 - $65,000",General Public - G,J&C VCC
https://www.jobs.virginia.gov/jobs/human-resource-analyst-virginia-beach-virginia-united-states,493532,NA,"$65,000 - $75,000",General Public - G,J&C VCC
https://www.jobs.virginia.gov/jobs/accounts-payable-specialist-virginia-beach-virginia-united-states,493523,NA,"$60,000 - $70,000",General Public - G,J&C VCC
https://www.jobs.virginia.gov/jobs/receptionist-days-virginia-beach-virginia-united-states,493506,NA,"$33,000 - $43,000",General Public - G,J&C VCC
https://www.jobs.virginia.gov/jobs/certified-nursing-assistant-roanoke-virginia-united-states,493778,NA,"$41,600.00 -$44,720.00",General Public - G,VVCC
https://www.jobs.virginia.gov/jobs/assistant-director-of-environmental-services-virginia-beach-virginia-united-states,494406,NA,"$45,000 - $55,000",General Public - G,J&C VCC
https://www.jobs.virginia.gov/jobs/director-of-rehab-virginia-beach-virginia-united-states,495107,NA,"$100,000 - $110,000",General Public - G,J&C VCC
https://www.jobs.virginia.gov/jobs/assisted-living-registered-medication-aide-roanoke-virginia-united-states,493967,NA,"$23,727 - $32,000",General Public - G,Virginia Veterans Care Center
https://www.jobs.virginia.gov/jobs/floor-technician-roanoke-virginia-united-states-5d0fef25-bf32-4e76-8398-818e8fc1f929,493946,NA,"$27,872 - $28,621",General Public - G,Virginia Veterans Care Center
https://www.jobs.virginia.gov/jobs/real-estate-legal-specialist-dr008-richmond-virginia-united-states,498522,NA,"$90,000 - $100,000",General Public - G,Washington Building
https://www.jobs.virginia.gov/jobs/lead-senior-contract-officer-0p015-richmond-virginia-united-states,498516,NA,"$75,000 - $81,000",General Public - G,Washington Building
https://www.jobs.virginia.gov/jobs/deputy-clerk-emporia-greensville-emporia-virginia-united-states,498525,NA,"negotiable to $35,923",General Public - G,6th Dist. CSU Emporia
https://www.jobs.virginia.gov/jobs/deputy-clerk-arlington-arlington-virginia-united-states,498518,NA,"Negotiable up to $43,259 + 15% County stipend",General Public - G,Arlington J&DR Court
https://www.jobs.virginia.gov/jobs/supervising-deputy-clerk-arlington-arlington-virginia-united-states,498506,NA,"Negotiable up to $47,437 + 15% County stipend",General Public - G,Arlington J&DR Court
https://www.jobs.virginia.gov/jobs/identity-and-access-management-iam-lead-richmond-virginia-united-states,498510,NA,"$100,000 - $130,000",State Employee Only - E,VA Information Technologies
https://www.jobs.virginia.gov/jobs/wildlife-nongame-program-manager-henrico-virginia-united-states,498509,5,"starting at $55,000 (salary will be commensurate with experience)",General Public - G,Dept of Wildlife Resources
https://www.jobs.virginia.gov/jobs/infrastructure-integrations-manager-richmond-virginia-united-states,498493,NA,"$120,000 - $150,000",General Public - G,VA Information Technologies
https://www.jobs.virginia.gov/jobs/public-health-nurse-supervisor-richmond-virginia-united-states,498185,NA,"$73,000-$81,500",General Public - G,RICHMOND-HQ
https://www.jobs.virginia.gov/jobs/maintenance-supervisor-hampton-virginia-united-states-newport-news,498488,NA,"$45,039- $62,000",General Public - G,Hampton Roads Bridge Tunnel
https://www.jobs.virginia.gov/jobs/probation-officer-p-p-district-18-norton-p1819-norton-virginia-united-states,498324,NA,"$42,500 - $47,000",General Public - G,Norton P&P
https://www.jobs.virginia.gov/jobs/policy-analyst-01049-richmond-virginia-united-states,498486,5,"Up to $78,000 annually. Excellent State Benefits",General Public - G,VDACS CENTRAL HEADQUARTERS
https://www.jobs.virginia.gov/jobs/alternate-project-delivery-senior-engineer-richmond-virginia-united-states,498482,6,"$89,000 - $144,000",General Public - G,Dept of Transportation
https://www.jobs.virginia.gov/jobs/associate-director-energy-efficiency-and-housing-rehabilitation-richmond-virginia-united-states,498411,6,Negotiable up to $103k,General Public - G,Main Street Centre
https://www.jobs.virginia.gov/jobs/mitigation-specialist-staunton-staunton-virginia-united-states-62c5003a-7985-4286-bff2-d8edbfb32d9e,498435,NA,"$52,990.00 + State Benefits",General Public - G,STAUNTON 301
https://www.jobs.virginia.gov/jobs/manager-office-of-water-supply-richmond-virginia-united-states,498292,NA,"$90,000 - $125,000",General Public - G,Dept of Environmental Quality
https://www.jobs.virginia.gov/jobs/audit-financial-review-team-supervisor-01262-richmond-virginia-united-states,498248,5,"Up to $85,000 annually. Excellent State Benefits",General Public - G,VDACS CENTRAL HEADQUARTERS
https://www.jobs.virginia.gov/jobs/certification-specialist-commercial-pesticide-01330-richmond-virginia-united-states,498237,3,"Up to $49,350 annually. Excellent State Benefits",General Public - G,VDACS CENTRAL HEADQUARTERS
https://www.jobs.virginia.gov/jobs/environmental-health-specialist-staunton-virginia-united-states,498106,NA,"$39,500-$55,000",General Public - G,Cent Shen-August/Staunton
https://www.jobs.virginia.gov/jobs/office-services-specialist-harrisonburg-virginia-united-states,498082,NA,"$32,787 - $35,000",General Public - G,HARRISONBURG
https://www.jobs.virginia.gov/jobs/program-budget-finance-supervisor-w2119-richmond-virginia-united-states,498221,6,"$89,000 - $101,000/yr.",General Public - G,DSS HOME OFFICE
https://www.jobs.virginia.gov/jobs/physical-therapy-assistant-00261-augusta-correctional-center-augusta-county-virginia-united-states,498473,NA,"$42,998 - $72,000",General Public - G,Augusta Correctional Center
https://www.jobs.virginia.gov/jobs/agricultural-commodities-inspector-animal-feed-fertilizer-lime-seed-01288-alexandria-virginia-united-states-arlington-clarke-virginia-culpepper-fairfax-fairfax-county-falls-church-fauquier-co,498077,4,"Up to $58,968 annually. This maximum salary can be up to $65,730 if the selected candidate resides in Alexandra, Arlington, Fairfax City, Fairfax, Falls Church, Loudoun, Manassas, Manassas Park, or Prince William. Excellent State Benefits.",General Public - G,"Alexandra, Arlington, Clarke, Culpepper, Fairfax City, Fairfax, Falls Church, Fauquier, Frederick, Greene, Loudoun, Madison, Manassas, Manassas Park, Orange, Page, Prince William, Rappahannock, Warren, and Winchester"
https://www.jobs.virginia.gov/jobs/maintenance-operations-supervisor-bvi00113-richmond-virginia-united-states,497959,4,"Maximum Salary $96,186",General Public - G,Blind & Vision Impaired
https://www.jobs.virginia.gov/jobs/registered-nurse-supervisor-senior-rncb-00253-augusta-correctional-center-augusta-county-virginia-united-states,498284,NA,"$90,000 - $115,000",General Public - G,Augusta Correctional Center
https://www.jobs.virginia.gov/jobs/vocational-rehabilitation-counselor-ars01166-newport-news-virginia-united-states,498463,4,"Starting at $49,613 commensurate with experience",General Public - G,Aging & Rehab Svcs
https://www.jobs.virginia.gov/jobs/assistant-store-manager-atf-bviis072-virginia-united-states-washington-district-of-columbia,498419,UG,"Salary range $36,358 - $49,000",General Public - G,Blind & Vision Impaired
https://www.jobs.virginia.gov/jobs/virginia-values-veterans-v3-western-transition-coordinator-roanoke-roanoke-virginia-united-states,497716,NA,"$55,000-$60,000",General Public - G,"Roanoke, Virginia"
https://www.jobs.virginia.gov/jobs/building-and-grounds-supervisor-cold-springs-ccap-01163-augusta-county-virginia-united-states,498266,NA,"$43,659 - $68,108",General Public - G,Cold Springs CCAP
https://www.jobs.virginia.gov/jobs/office-services-assistant-p-p-district-28-radford-p2804-radford-virginia-united-states,497561,NA,"$31,200 - $38,865",General Public - G,Radford P&P
https://www.jobs.virginia.gov/jobs/probation-officer-p-p-district-40-fincastle-p4011-staunton-virginia-united-states,498091,NA,"$42,500 - $47,000",General Public - G,Fincastle P&P
https://www.jobs.virginia.gov/jobs/nurse-practitioner-hourly-coffeewood-correctional-center-culpepper-virginia-united-states,498443,NA,$52.89 - $74.52,General Public - G,Coffeewood Correctional Center
https://www.jobs.virginia.gov/jobs/registered-nurse-supervisor-coffeewood-correctional-center-culpepper-virginia-united-states,498360,NA,"$86,000 - $105,000",General Public - G,Coffeewood Correctional Center
https://www.jobs.virginia.gov/jobs/registered-nurse-cofeewood-correctional-center-culpepper-virginia-united-states,498412,NA,"$71,000 - $91,007",General Public - G,Coffeewood Correctional Center
https://www.jobs.virginia.gov/jobs/laboratory-technician-senior-coffeewood-correctional-center-culpepper-virginia-united-states,498444,NA,"$36,383 - $56,757",General Public - G,Coffeewood Correctional Center
https://www.jobs.virginia.gov/jobs/program-support-technician-health-services-coffeewood-correctional-center-culpepper-virginia-united-states,498440,NA,"$33,000 - $46,444",General Public - G,Coffeewood Correctional Center
https://www.jobs.virginia.gov/jobs/licensed-practical-nurse-coffeewood-correctional-center-culpepper-virginia-united-states,498432,NA,"$55,000 - $74,939",General Public - G,Coffeewood Correctional Center
https://www.jobs.virginia.gov/jobs/physician-md-coffeewood-correctional-center-culpepper-virginia-united-states,498423,NA,"$157,364 - $295,843",General Public - G,Coffeewood Correctional Center
https://www.jobs.virginia.gov/jobs/physician-md-00251-augusta-correctional-center-augusta-county-virginia-united-states,498367,NA,"$157,364 - $295,843",General Public - G,Augusta Correctional Center
https://www.jobs.virginia.gov/jobs/dental-assistant-00683-augusta-correctional-center-augusta-county-virginia-united-states,498310,NA,"$31,500 - $46,444",General Public - G,Augusta Correctional Center
https://www.jobs.virginia.gov/jobs/mental-health-clinician-augusta-correctional-center-augusta-county-virginia-united-states,498331,NA,"$55,125.00 - $77, 175.00",General Public - G,Augusta Correctional Center
https://www.jobs.virginia.gov/jobs/nurse-practitioner-00252-augusta-correctional-center-augusta-county-virginia-united-states,498323,NA,"$110,000 - $162,762",General Public - G,Augusta Correctional Center
https://www.jobs.virginia.gov/jobs/laboratory-technician-senior-00272-augusta-correctional-center-augusta-county-virginia-united-states,498312,NA,"$36,383 - $56,757",General Public - G,Augusta Correctional Center
https://www.jobs.virginia.gov/jobs/program-support-technician-health-services-augusta-correctional-center-augusta-county-virginia-united-states,498303,NA,"$33,000 - $46,444",General Public - G,Augusta Correctional Center
https://www.jobs.virginia.gov/jobs/registered-nurse-supervisor-rnca-00254-augusta-correctional-center-augusta-county-virginia-united-states,498282,NA,"$86,000 - $105,000",General Public - G,Augusta Correctional Center
https://www.jobs.virginia.gov/jobs/registered-nurse-augusta-correctional-center-augusta-county-virginia-united-states,498112,NA,"$71,000 - $91,007",General Public - G,Augusta Correctional Center
https://www.jobs.virginia.gov/jobs/licensed-practical-nurse-augusta-correctional-center-augusta-county-virginia-united-states,498117,NA,"$55,000 - $74,939",General Public - G,Augusta Correctional Center
https://www.jobs.virginia.gov/jobs/veteran-service-representative-south-hill-va-mecklenburg-virginia-united-states,498213,NA,"Up to $42,000",General Public - G,"South Hill, VA"
https://www.jobs.virginia.gov/jobs/it-business-data-analyst-lead-salem-virginia-united-states,498384,NA,"$75,679 - $100,000",General Public - G,Salem
https://www.jobs.virginia.gov/jobs/forensic-evidence-specialist-i-central-laboratory-cf623-agency-only-richmond-virginia-united-states,498437,3,"$31,745 - $40,482",Agency Employee Only - A,Dept of Forensic Science
https://www.jobs.virginia.gov/jobs/vib-associate-fire-extinguisher-dept-driver-shipping-receiving-bviir002-richmond-virginia-united-states,498425,UG,"Minimum starting salary at $24,960 commensurate with experience",General Public - G,Blind & Vision Impaired
https://www.jobs.virginia.gov/jobs/deputy-clerk-williamsburg-williamsburg-virginia-united-states,498414,NA,"Negotiable up to $35,923.00",General Public - G,9th Dist. CSU Williamsburg
https://www.jobs.virginia.gov/jobs/engineer-senior-project-manager-lynchburg-district-lynchburg-virginia-united-states,498402,NA,"$82,448 - $133,978",General Public - G,Lynchburg District Office
https://www.jobs.virginia.gov/jobs/business-system-administrator-richmond-virginia-united-states,498361,NA,"$69,115-$100,000",General Public - G,Dept of Transportation
https://www.jobs.virginia.gov/jobs/training-outreach-coordinator-richmond-virginia-united-states,498403,NA,"Minimum starting salary $58,900, commensurate with experience",General Public - G,RICHMOND HEADQUARTERS
https://www.jobs.virginia.gov/jobs/sr-qa-automation-specialist-position-no-00933-richmond-virginia-united-states,498353,NA,"Commensurate with experience, up to $90,000",General Public - G,IT SERVICES
https://www.jobs.virginia.gov/jobs/qa-automation-specialist-position-no-00187-richmond-virginia-united-states,498362,NA,"Commensurate with experience, up to $75,000",General Public - G,IT SERVICES
